"Date","Price","Open","High","Low","Vol.","Change %"
"12/06/2012","8.42","8.58","8.62","8.35","24.82M","-2.09%"
"12/05/2012","8.60","8.47","8.63","8.42","17.93M","1.65%"
"12/04/2012","8.46","8.51","8.58","8.37","19.21M","-1.40%"
"12/03/2012","8.58","8.51","8.65","8.51","28.75M","0.82%"
"11/30/2012","8.51","8.27","8.55","8.22","68.78M","3.28%"
"11/29/2012","8.24","8.16","8.27","8.06","22.20M","1.48%"
"11/28/2012","8.12","8.10","8.17","8.03","19.32M","-0.61%"
"11/27/2012","8.17","8.28","8.32","8.13","24.15M","-1.57%"
"11/26/2012","8.30","8.30","8.35","8.24","10.06M","-0.95%"
"11/23/2012","8.38","8.25","8.38","8.20","14.15M","1.21%"
"11/22/2012","8.28","8.21","8.29","8.20","11.30M","1.10%"
"11/21/2012","8.19","8.10","8.21","8.00","19.36M","1.99%"
"11/19/2012","8.03","7.81","8.09","7.81","15.23M","2.29%"
"11/16/2012","7.85","7.79","7.99","7.79","26.15M","1.03%"
"11/14/2012","7.77","7.79","7.84","7.67","13.62M","-0.77%"
"11/13/2012","7.83","7.67","7.84","7.61","16.20M","2.09%"
"11/12/2012","7.67","7.68","7.76","7.63","7.25M","-0.65%"
"11/09/2012","7.72","7.70","7.76","7.63","13.90M","-0.13%"
"11/08/2012","7.73","7.90","7.97","7.69","11.93M","-1.65%"
"11/07/2012","7.86","7.99","8.05","7.82","12.39M","-2.36%"
"11/06/2012","8.05","7.98","8.11","7.91","12.96M","1.26%"
"11/05/2012","7.95","7.90","7.98","7.85","11.27M","0.00%"
"11/01/2012","7.95","7.66","7.95","7.63","13.51M","3.79%"
"10/31/2012","7.66","7.70","7.75","7.58","9.85M","-0.78%"
"10/30/2012","7.72","7.73","7.73","7.63","4.65M","0.65%"
"10/29/2012","7.67","7.66","7.67","7.59","4.57M","0.00%"
"10/26/2012","7.67","7.67","7.78","7.64","14.93M","-1.29%"
"10/25/2012","7.77","7.66","7.77","7.57","15.66M","2.51%"
"10/24/2012","7.58","7.53","7.64","7.46","17.45M","0.80%"
"10/23/2012","7.52","7.51","7.57","7.45","15.27M","-1.18%"
